Location_Name,Address_Line_1,City,State,Zipcode,Extended_Address,Latitude,Longitude,Score,Zone,Meeting_Name,Details,Day,Start,End,Type,SpecialInterest
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Living Today","undefined",Sundays,8:00 PM,9:00 PM,O,undefined
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Sober Miracles","undefined",Saturdays,9:30 PM,10:30 PM,OD,undefined
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Village Agnostics","undefined",Sundays,4:00 PM,5:00 PM,C,undefined
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Village Agnostics","undefined",Sundays,5:30 PM,6:30 PM,S,undefined
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Westwingers","undefined",Tuesdays,7:30 PM,8:30 PM,OD,undefined
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Westwingers","undefined",Thursdays,9:00 PM,10:00 PM,OD,undefined
"Lesbian, Gay, Bi-Sexual & Transgender Community Center",208 West 13th Street,New York,NY,10011,"208 West 13th Street,3rd Floor,Room #312,Betw. 7th & 8th Avenues,NY 10011",40.7381228,-74.0010304,100,03,"Women Together                      (:I)","undefined",Saturdays,6:00 PM,7:00 PM,C,undefined
"Seafarers & Intl House",123 East 15th Street,New York,NY,10003,"123 East 15th Street,2nd Floor Conference Room,Irving Place,NY 10003",40.7346341,-73.9879773,100,03,"Alive Again","undefined",Saturdays,1:00 PM,2:00 PM,S,undefined
"Calvary Church Parish House",61 Gramercy Park North,New York,NY,10010,"61 Gramercy Park North,Betw Park & Lexington Avenues,NY 10010",40.7387068,-73.986572,97.6331360946746,03,"At Bill's Place","undefined",Wednesdays,6:30 PM,7:30 PM,C,undefined
"Gustavus Adolphus Lutheran Church",155 East 22nd Street,New York,NY,10010,"155 East 22nd Street,Ground Floor,Betw. Lexington & 3rd Avenues,NY 10010",40.7384244,-73.9840055,100,03,"Atlantic By The Book","undefined",Wednesdays,7:00 PM,8:00 PM,BB,undefined
"Mabel Bacon High School of the Future",127 East 22nd Street,New York,NY,10010,"127 East 22nd Street,2nd Floor Auditorium,Betw. Lexington & Park Avenues,10010",40.7390247,-73.9854161,100,03,"Atlantic Downtown","undefined",Sundays,7:00 PM,8:00 PM,O,undefined
"Trinity Lower East Side Lutheran Parish",602 East 9th Street,New York,NY,10009,"602 East 9th Street,Avenue B,10009",40.7260409,-73.9800393,100,03,"Avenue B Clean And Dry","undefined",Thursdays,7:00 PM,8:15 PM,C,undefined
"McBurney YMCA",125 West 14th Street,New York,NY,10011,"125 West 14th Street,Kuttner Room,Betw. 6th & 7th Avenues,10011",40.7379244,-73.9976813,100,03,"Big Book Magic","undefined",Thursdays,7:45 PM,8:45 PM,BB,undefined
"McBurney YMCA",125 West 14th Street,New York,NY,10011,"125 West 14th Street,Kuttner Room,Betw. 6th & 7th Avenues,10011",40.7379244,-73.9976813,100,03,"Chelsea Nooners","undefined",Tuesdays,12:00 PM,1:00 PM,C,undefined
"McBurney YMCA",125 West 14th Street,New York,NY,10011,"125 West 14th Street,Kuttner Room,Betw. 6th & 7th Avenues,10011",40.7379244,-73.9976813,100,03,"Chelsea Nooners","undefined",Thursdays,12:00 PM,1:00 PM,C,undefined
"McBurney YMCA",125 West 14th Street,New York,NY,10011,"125 West 14th Street,Kuttner Room,Betw. 6th & 7th Avenues,10011",40.7379244,-73.9976813,100,03,"The Fellowship Club","undefined",Fridays,7:00 PM,8:00 PM,B,undefined
"St. Peters Episcopal Church- Rectory",346 West 20th Street,New York,NY,10011,"346 West 20th Street,between 8th and 9th Avenue 10011",40.7441452,-74.0019191,100,03,"Chelsea Mornings","undefined",Tuesdays,8:00 AM,9:00 AM,B,undefined
"St. Peters Episcopal Church- Rectory",346 West 20th Street,New York,NY,10011,"346 West 20th Street,between 8th and 9th Avenue 10011",40.7441452,-74.0019191,100,03,"Chelsea Mornings","undefined",Mondays,8:00 AM,9:00 AM,OD,undefined
"St. Peters Episcopal Church- Rectory",346 West 20th Street,New York,NY,10011,"346 West 20th Street,between 8th and 9th Avenue 10011",40.7441452,-74.0019191,100,03,"Chelsea Mornings","undefined",Wednesdays,8:00 AM,9:00 AM,S,undefined
"St. Peters Episcopal Church- Rectory",346 West 20th Street,New York,NY,10011,"346 West 20th Street,between 8th and 9th Avenue 10011",40.7441452,-74.0019191,100,03,"Chelsea Mornings","undefined",Thursdays,8:00 AM,9:00 AM,BB,undefined
"St. Peters Episcopal Church- Rectory",346 West 20th Street,New York,NY,10011,"346 West 20th Street,between 8th and 9th Avenue 10011",40.7441452,-74.0019191,100,03,"Chelsea Mornings","undefined",Fridays,8:00 AM,9:00 AM,C,undefined
"St. Peters Episcopal Church- Rectory",346 West 20th Street,New York,NY,10011,"346 West 20th Street,between 8th and 9th Avenue 10011",40.7441452,-74.0019191,100,03,"Chelsea Mornings","undefined",Saturdays,8:00 AM,9:00 AM,OD,undefined
"Our Lady of Immaculate Conception",414 East 14th Street,New York,NY,10009,"414 East 14th Street,Auditorium,Betw 1st Avenue & Avenue A,NY 10009",40.7309298,-73.9819876,100,03,"Complete Abandon","undefined",Wednesdays,8:30 PM,9:30 PM,S,undefined
"Fulton Senior Center",119 Ninth Avenue,New York,NY,10011,"119 Ninth Avenue,Betw. 17th and 18th Streets,Auditorium NY 10011",40.7432442,-74.0039393,100,03,"Completely Sober","undefined",Mondays,6:45 PM,8:00 PM,OD,undefined
"Christopher House",202 West 24 Street,New York,NY,10011,"202 West 24 Street,Mezzanine,between 7th and 8th Avenues,10011",40.7449478,-73.995862,100,03,"Crossroads","undefined",Saturdays,4:00 PM,5:00 PM,O,undefined
"Christopher House",202 West 24 Street,New York,NY,10011,"202 West 24 Street,Mezzanine,between 7th and 8th Avenues,10011",40.7449478,-73.995862,100,03,"Crossroads","undefined",Sundays,4:00 PM,5:00 PM,O,undefined
"Brotherhood Synagogue",28 Gramercy Park South,New York,NY,10003,"28 Gramercy Park South,1st Floor,East 20th Street,Irving Place,NY 10003",40.7371499,-73.9853123,100,03,"East Meets West In Sobriety","undefined",Wednesdays,7:00 PM,8:00 PM,C,undefined
"Brotherhood Synagogue",28 Gramercy Park South,New York,NY,10003,"28 Gramercy Park South,1st Floor,East 20th Street,Irving Place,NY 10003",40.7371499,-73.9853123,100,03,"Just For Today","undefined",Tuesdays,7:00 PM,8:00 PM,S,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Tuesdays,7:00 PM,8:00 PM,O,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Saturdays,7:00 PM,8:00 PM,B,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Saturdays,7:00 PM,8:00 PM,OD,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Sundays,7:00 PM,8:00 PM,BB,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Tuesdays,7:00 PM,8:15 PM,S,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Tuesdays,8:30 PM,9:30 PM,C,undefined
"Middle Collegiate Church",50 East 7th Street,New York,NY,10003,"50 East 7th Street,3rd and 4th floors,2nd Avenue NY 10003",40.7276522,-73.9875923,100,03,"East Village Group","undefined",Saturdays,8:30 PM,9:30 PM,C,undefined
"University Settlement House",273 Bowery,New York,NY,10003,"273 Bowery,2nd Floor Classroom,Southeast corner of Houston Street,NY 10003",40.7236736,-73.9924832,99.4674556213018,03,"Experience Strength And Hope","undefined",Wednesdays,7:00 PM,8:00 PM,C,undefined
"Grace Church Office Building",802 Broadway,New York,NY,10003,"802 Broadway,3rd Floor Conference Room,10th Street,NY 10003",40.7320395,-73.991189,100,03,"Grace On Broadway","undefined",Mondays,8:15 AM,9:15 AM,O,undefined
"Grace Church Office Building",802 Broadway,New York,NY,10003,"802 Broadway,3rd Floor Conference Room,10th Street,NY 10003",40.7320395,-73.991189,100,03,"Grace On Broadway","undefined",Tuesdays,8:15 AM,9:15 AM,C,undefined
"Grace Church Office Building",802 Broadway,New York,NY,10003,"802 Broadway,3rd Floor Conference Room,10th Street,NY 10003",40.7320395,-73.991189,100,03,"Grace On Broadway","undefined",Thursdays,8:15 AM,9:15 AM,C,undefined
"Brothhood Synagogue",28 Grammercy Park South,New York,NY,10010,"28 Grammercy Park South,2nd floor,East 20th Street,between 3rd Ave. & Irving Place,NY 10010",40.7371499,-73.9853123,95.9763313609467,03,"Gramercy","undefined",Mondays,6:30 PM,7:30 PM,C,undefined
"Brothhood Synagogue",28 Grammercy Park South,New York,NY,10010,"28 Grammercy Park South,2nd floor,East 20th Street,between 3rd Ave. & Irving Place,NY 10010",40.7371499,-73.9853123,95.9763313609467,03,"Gramercy","undefined",Thursdays,6:30 PM,7:30 PM,S,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Mondays,5:00 PM,6:00 PM,B,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Fridays,5:00 PM,6:00 PM,BB,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Tuesdays,5:00 PM,6:00 PM,O,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Thursdays,5:00 PM,6:00 PM,Meditation,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Sundays,5:00 PM,6:00 PM,O,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Wednesdays,5:00 PM,6:00 PM,S,undefined
"Saint George Episcopal Church",209 East 16th Street,New York,NY,10003,"209 East 16th Street,Basement,Betw 3rd Avenue & Rutherford Place,10003",40.7345135,-73.9854432,100,03,"Grateful Group Of A.a.","undefined",Mondays,6:15 PM,7:00 PM,S,undefined
"Church of the Nativity",44 2nd Avenue,New York,NY,10003,"44 2nd Avenue,Main Floor,Betw East 2nd & 3rd Streets,NY 10003",40.7251086,-73.9899858,100,03,"Grupo El Milagro","undefined",Sundays,8:00 PM,9:00 PM,O,undefined
"Church of the Nativity",44 2nd Avenue,New York,NY,10003,"44 2nd Avenue,Main Floor,Betw East 2nd & 3rd Streets,NY 10003",40.7251086,-73.9899858,100,03,"Second Avenue Clean And Dry","undefined",Sundays,5:00 PM,6:00 PM,C,undefined
"Our Lady of Guadalupe Church",229 West 14th Street,New York,NY,10011,"229 West 14th Street,Betw. 7th & 8th Avenues,NY 10011",40.7392489,-74.0008788,100,03,"Grupo Gratitud","undefined",Mondays,8:00 PM,9:00 PM,C,undefined
"Our Lady of Guadalupe Church",229 West 14th Street,New York,NY,10011,"229 West 14th Street,Betw. 7th & 8th Avenues,NY 10011",40.7392489,-74.0008788,100,03,"Grupo Gratitud","undefined",Tuesdays,8:00 PM,9:00 PM,O,undefined
"Our Lady of Guadalupe Church",229 West 14th Street,New York,NY,10011,"229 West 14th Street,Betw. 7th & 8th Avenues,NY 10011",40.7392489,-74.0008788,100,03,"Grupo Sobriedad","undefined",Tuesdays,1:00 PM,2:00 PM,C,undefined
"Lesbian, Gay, Bisexual, & Transgender Community Center",208 West 13th Street,New York,NY,10001,"208 West 13th Street,Room 212,Between 7th Avenue & Greenwich Avenue 10001",40.7381228,-74.0010304,98.9349112426035,03,"Laex","undefined",Saturdays,8:00 PM,9:00 PM,O,undefined
"The Upright Citizens Brigade Theatre",307 West 26th Street,New York,NY,10011,"307 West 26th Street,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)","undefined",Thursdays,12:00 PM,1:00 AM,C,undefined
"The Upright Citizens Brigade Theatre",307 West 26th Street,New York,NY,10011,"307 West 26th Street,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)","undefined",Mondays,12:00 PM,1:00 PM,B,undefined
"The Upright Citizens Brigade Theatre",307 West 26th Street,New York,NY,10011,"307 West 26th Street,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)","undefined",Tuesdays,12:00 PM,1:00 PM,BB,undefined
"The Upright Citizens Brigade Theatre",307 West 26th Street,New York,NY,10011,"307 West 26th Street,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)","undefined",Wednesdays,12:00 PM,1:00 PM,S,undefined
"The Upright Citizens Brigade Theatre",307 West 26th Street,New York,NY,10011,"307 West 26th Street,at 8th Avenues,10011",40.7474685,-73.9974137,98.9349112426035,03,"Learning To Live ( :1)","undefined",Fridays,12:00 PM,1:00 PM,OD,undefined
"St. Columba Church",343 West 25th Street,New York,NY,10001,"343 West 25th Street,downstairs 10001",40.747411,-73.9992698,100,03,"Learning To Live ( :Ii)","undefined",Mondays,7:00 PM,8:00 PM,O,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Saturdays,10:00 AM,11:00 AM,O,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Sundays,10:00 AM,11:00 AM,OD,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Sundays,10:15 AM,11:15 AM,C,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Thursdays,1:00 PM,2:00 PM,S,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Saturdays,1:00 PM,2:00 PM,OD,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Mondays,1:00 PM,2:00 PM,OD,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Tuesdays,1:00 PM,2:00 PM,O,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Wednesdays,1:00 PM,2:00 PM,OD,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Fridays,1:00 PM,2:00 PM,BB,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Sundays,2:00 PM,3:00 PM,BB,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Saturdays,5:30 PM,6:30 PM,B,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Wednesdays,6:00 PM,7:00 PM,B,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Thursdays,7:00 PM,8:00 PM,S,undefined
"Theatre 80",80 St. Mark's Place,New York,NY,10003,"80 St. Mark's Place,2nd Floor,Betw. 1st & 2nd Avenues,NY 10003",40.7276521,-73.9857329,100,03,"Living Now","undefined",Tuesdays,7:00 PM,8:00 PM,S,undefined
"Intercare",51 East 25th Street,New York,NY,10010,"51 East 25th Street,Lower Level,Betw. Madison & Park Avenues,NY 10010",40.7419488,-73.9861549,100,03,"Madison Park Beginners","undefined",Wednesdays,10:00 AM,11:00 AM,B,undefined
"Intercare",51 East 25th Street,New York,NY,10010,"51 East 25th Street,Lower Level,Betw. Madison & Park Avenues,NY 10010",40.7419488,-73.9861549,100,03,"Madison Park Beginners","undefined",Thursdays,5:30 PM,6:30 PM,B,undefined
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)","undefined",Fridays,12:30 PM,1:30 PM,S,undefined
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)","undefined",Mondays,12:30 PM,1:30 PM,C,undefined
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)","undefined",Tuesdays,12:30 PM,1:30 PM,BB,undefined
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)","undefined",Wednesdays,12:30 PM,1:30 PM,B,undefined
"Bronfman Center",7 East 10th Street,New York,NY,10003,"7 East 10th Street,2nd Floor,Note: A photo ID is required to enter the building.,Betw 5th Avenue & University Place,NY 10003",40.7332068,-73.9946888,100,03,"N.y.u. (Now You Understand)","undefined",Thursdays,12:30 PM,1:30 PM,C,undefined
